Address,Title_link,SaleDate,Thumbnail,SalePrice,Sqft,Street,CityStateZip,Zip,Baths,Beds,Sqft2,LotSize,PriceHistory
"343 Shannonbridge Dr, Hockessin, DE",https://www.zillow.com/homedetails/343-Shannonbridge-Dr-Hockessin-DE-19707/73012847_zpid/,12/18/2017,https://photos.zillowstatic.com/p_e/ISindp0nzg62cb0000000000.jpg,"$283,900","1,900",343 Shannonbridge Dr,"Hockessin, DE 19707",19707,2,2,"1,900","2,613","5/23/2019Listing removed$294,900--5/22/2019Pending sale$294,900--5/17/2019Listed for sale$294,900+3.9%12/8/2017Sold$283,900-2.1%Debbie Phipps, Michael Sokira11/2/2017Listing removed$289,900--9/18/2017Listed for sale$289,900+16%7/28/2015Sold$250,000-7.4%Gina Henry6/24/2015Listing removed$270,000--5/20/2015Price change$270,000-3.6%5/4/2015Listed for sale$280,000+5.7%6/2/2011Sold$264,900-1.9%3/31/2011Listing removed$269,900--3/25/2011Listed for sale$269,900+17%7/16/2003Sold$230,719+53.8%8/22/2002Sold$150,000--Report issue with price history"
"143 Darling St, Newark, DE",https://www.zillow.com/homedetails/143-Darling-St-Newark-DE-19702/73043779_zpid/,12/12/2017,"https://maps.googleapis.com/maps/api/streetview?location=39.636842,-75.684851&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=CHzbOEXQmkrO6Okf-XOACU6CPxQ=","$195,000","1,800",143 Darling St,"Newark, DE 19702",19702,1.5,3,"1,800","2,613","12/12/2017Sold$195,000-0.5%Maria Olivera, Andrea Harrington11/16/2017Listing removed$195,900--10/30/2017Price change$195,900+3.2%10/25/2017Price change$189,900-2.6%9/26/2017Listed for sale$194,900-4.9%8/15/2005Sold$205,000+67.4%7/16/2001Sold$122,460-51.3%3/30/2001Sold$251,250--Report issue with price history"
"212 Banagher Dr, Hockessin, DE",https://www.zillow.com/homedetails/212-Banagher-Dr-Hockessin-DE-19707/73012846_zpid/,12/11/2017,https://photos.zillowstatic.com/p_e/ISqx6xc8vn5qed1000000000.jpg,"$283,000","1,900",212 Banagher Dr,"Hockessin, DE 19707",19707,2,2,"1,900","2,613","12/11/2017Sold$283,000-5.6%Levy Wilson, Team Endrich11/13/2017Listing removed$299,900--10/5/2017Listed for sale$299,900+8.2%12/1/2004Sold$277,120+32%5/27/2004Sold$210,000--Report issue with price history"
"204 Arrowwood Dr, Newark, DE",https://www.zillow.com/homedetails/204-Arrowwood-Dr-Newark-DE-19713/73040519_zpid/,12/07/2017,https://photos.zillowstatic.com/p_e/ISy399v6xeekms0000000000.jpg,"$225,000","1,800",204 Arrowwood Dr,"Newark, DE 19713",19713,2.5,3,"1,800","6,969","12/7/2017Sold$225,000-8.2%Flossie Pinson9/16/2017Listing removed$245,000--7/29/2017Listed for sale$245,000--2/28/2017Listing removed$245,000--2/10/2017Listed for sale$245,000--Report issue with price history"
"18 Red Sunset Dr, Newark, DE",https://www.zillow.com/homedetails/18-Red-Sunset-Dr-Newark-DE-19702/72886213_zpid/,11/30/2017,https://photos.zillowstatic.com/p_e/IS2nauwffllflb1000000000.jpg,"$315,900","1,800",18 Red Sunset Dr,"Newark, DE 19702",19702,2.5,4,"1,800","7,840","11/30/2017Sold$315,900--Steve Tolmie10/10/2017Pending sale$315,900--9/18/2017Listed for sale$315,900-7.1%6/24/2017Listing removed$339,900--6/1/2017Listed for sale$339,900+6.3%10/31/2005Sold$319,900--Report issue with price history"
"115 Richards Ln, Newark, DE",https://www.zillow.com/homedetails/115-Richards-Ln-Newark-DE-19711/73030948_zpid/,11/27/2017,https://photos.zillowstatic.com/p_e/IS1ed9xw0n0vag3.jpg,"$189,500","1,725",115 Richards Ln,"Newark, DE 19711",19711,2.5,3,"1,725","3,920","11/22/2017Sold$189,500--Mike Terranova10/10/2017Listing removed$189,500--10/10/2017Pending sale$189,500--10/2/2017Listed for sale$189,500-2.8%2/23/2011Sold$194,900--11/25/2010Listing removed$194,900--11/19/2010Listed for sale$194,900--Report issue with price history"
"309 Sentinel Ln, Newark, DE",https://www.zillow.com/homedetails/309-Sentinel-Ln-Newark-DE-19702/81734205_zpid/,11/16/2017,"https://maps.googleapis.com/maps/api/streetview?location=39.665932,-75.679126&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=MV-zT-5YXIW8daHtqWm2-Vdo8Q0=","$251,750","2,000",309 Sentinel Ln,"Newark, DE 19702",19702,2,2,"2,000","6,969","11/15/2017Sold$251,750-5%Dave Mays10/24/2017Listing removed$265,000--8/11/2017Listed for sale$265,000-33.6%5/7/2007Sold$399,090--Report issue with price history"
"83 Versailles Ct, Newark, DE",https://www.zillow.com/homedetails/83-Versailles-Ct-Newark-DE-19702/72885366_zpid/,11/10/2017,https://photos.zillowstatic.com/p_e/ISyzlcricrihpf1000000000.jpg,"$198,900","1,650",83 Versailles Ct,"Newark, DE 19702",19702,1.5,3,"1,650","2,178","11/10/2017Sold$198,900--Michael and Andrea Haritos, Bob Comegys10/25/2017Listing removed$198,900--10/25/2017Pending sale$198,900--10/23/2017Back on market$198,900--10/4/2017Pending sale$198,900--9/26/2017Price change$198,900-0.5%9/19/2017Price change$199,900-0.5%9/6/2017Price change$201,000-1%8/29/2017Price change$203,000-0.9%8/21/2017Price change$204,900-0.5%8/16/2017Price change$205,900-0.5%8/9/2017Price change$206,900-1.4%8/1/2017Price change$209,900-0.9%7/19/2017Price change$211,900-1.4%7/12/2017Listed for sale$214,900+121.5%3/3/2017Listing removed$97,000--2/24/2017Pending sale$97,000--2/6/2017Listed for sale$97,000+38.6%8/5/2016Listing removed$70,000--7/15/2016Pending sale$70,000--7/14/2016Listed for sale$70,000-58.8%8/26/2015Listing removed$170,000--4/28/2015Listed for sale$170,000-18.3%6/26/2006Sold$208,000+29.6%4/1/2004Sold$160,500--Report issue with price history"
"5 Thomas Ln N, Newark, DE",https://www.zillow.com/homedetails/5-Thomas-Ln-N-Newark-DE-19711/73024135_zpid/,11/01/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$155,000","1,600",5 Thomas Ln N,"Newark, DE 19711",19711,2.5,2,"1,600","2,178","11/1/2017Sold$155,000-22.5%Chip Hill, Mark Adcock9/1/2017Price change$200,000-11.1%7/12/2017Price change$225,000-6.2%5/26/2017Price change$239,900-4%4/6/2017Listed for sale$250,000--Report issue with price history"
"341 Norman Dr, Newark, DE",https://www.zillow.com/homedetails/341-Norman-Dr-Newark-DE-19702/72881081_zpid/,10/31/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$195,000","1,650",341 Norman Dr,"Newark, DE 19702",19702,1.5,3,"1,650","2,613","10/31/2017Sold$195,000--Andrea Harrington9/29/2017Listing removed$195,000--8/11/2017Price change$195,000-2%7/11/2017Listed for sale$199,000--5/31/2015Listing removed$1,350--5/21/2015Listed for rent$1,350--5/4/2009Sold$205,000-5.5%Carol Succarotte Daniels1/18/2009Listing removed$217,000--11/19/2008Listed for sale$217,000+60.7%1/24/2002Sold$135,000--Report issue with price history"
"16 E Village Rd, Newark, DE",https://www.zillow.com/homedetails/16-E-Village-Rd-Newark-DE-19713/72933239_zpid/,10/31/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$138,000",875,16 E Village Rd,"Newark, DE 19713",19713,2,2,875,,"DateEventPrice$/sqftSource10/31/2017Sold$138,000-4.8%$158Public Record10/5/2017Listing removed$145,000--$166Patterson-Schwartz Real Estate10/5/2017Pending sale$145,000--$166Patterson-Schwartz Real Estate8/17/2017Listed for sale$145,000+11.6%$166Patterson-Schwartz Real Estate12/16/2013Sold$129,900--$148Public Record11/7/2013Listing removed$129,900--$148Patterson-Schwartz Real Estate10/25/2013Listed for sale$129,900-16.2%$148Patterson-Schwartz Real Estate3/8/2010Sold$155,000-13.9%$177Public Record2/18/2005Sold$180,000--$206Public RecordReport issue with price history"
"330 Norman Dr, Newark, DE",https://www.zillow.com/homedetails/330-Norman-Dr-Newark-DE-19702/72881159_zpid/,10/31/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$200,500","1,725",330 Norman Dr,"Newark, DE 19702",19702,2.5,3,"1,725","2,178","DateEventPrice$/sqftSource10/31/2017Sold$200,500-2.2%$116Public Record10/3/2017Listing removed$205,000--$119Patterson-Schwartz Real Estate9/20/2017Listed for sale$205,000--$119Patterson-Schwartz Real EstateReport issue with price history"
"211 Pavin Ct, Newark, DE",https://www.zillow.com/homedetails/211-Pavin-Ct-Newark-DE-19702/72881139_zpid/,10/30/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$195,000","1,750",211 Pavin Ct,"Newark, DE 19702",19702,2.5,3,"1,750","2,613","10/30/2017Sold$195,000-7.1%Levy Wilson9/18/2017Listing removed$209,900--9/18/2017Pending sale$209,900--9/8/2017Listed for sale$209,900-4.1%11/19/2007Sold$218,900+100%Michael and Andrea Haritos7/2/2007Sold$109,450--Report issue with price history"
"5 Versailles Ct, Newark, DE",https://www.zillow.com/homedetails/5-Versailles-Ct-Newark-DE-19702/72885575_zpid/,10/27/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$195,000","1,650",5 Versailles Ct,"Newark, DE 19702",19702,2.5,3,"1,650","2,178","10/27/2017Sold$195,000+1.6%Chris Enderle, Junie Seward10/11/2017Listing removed$192,000--10/10/2017Pending sale$192,000--8/26/2017Listed for sale$192,000+6.7%7/28/2014Sold$180,000+0.1%Jan Patrick6/10/2014Listing removed$179,900--5/23/2014Listed for sale$179,900+185.8%7/2/2001Sold$62,950--Report issue with price history"
"214 Bellwether Ct, Newark, DE",https://www.zillow.com/homedetails/214-Bellwether-Ct-Newark-DE-19702/72917519_zpid/,10/24/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$167,000","1,475",214 Bellwether Ct,"Newark, DE 19702",19702,3,3,"1,475","2,178","10/24/2017Sold$167,000-0.5%Charna K. PARLÃƒâ€°R7/10/2017Listing removed$167,838--6/28/2017Price change$167,838-1.2%1/27/2017Listed for sale$169,900+2.3%10/6/2004Sold$166,000--Report issue with price history"
"11 W Kyla Marie Dr, Newark, DE",https://www.zillow.com/homedetails/11-W-Kyla-Marie-Dr-Newark-DE-19702/73039865_zpid/,10/23/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$193,000","1,275",11 W Kyla Marie Dr,"Newark, DE 19702",19702,2.5,3,"1,275","3,484","10/23/2017Sold$193,000-1.5%Marissa Binkley8/20/2017Listing removed$195,900--8/13/2017Listed for sale$195,900+26.4%10/4/2011Sold$155,000+3.3%Daniel Shainsky and Eric Brinker, Team Freebery7/11/2011Back on market$150,000--6/24/2011Pending sale$150,000--6/14/2011Price change$150,000-14.3%4/16/2011Price change$175,000-5.5%4/14/2011Price change$185,0880%4/6/2011Price change$185,0890%3/31/2011Price change$185,0900%3/28/2011Price change$185,0910%3/22/2011Price change$185,0920%3/19/2011Price change$185,0930%3/16/2011Price change$185,0940%3/13/2011Price change$185,0950%3/9/2011Price change$185,0960%3/6/2011Price change$185,0970%2/25/2011Price change$185,0980%2/22/2011Price change$185,0990%2/16/2011Listed for sale$185,100+8.2%9/24/2003Sold$171,000--Patricia MorrowReport issue with price history"
"19 Birchgrove Rd, Newark, DE",https://www.zillow.com/homedetails/19-Birchgrove-Rd-Newark-DE-19702/73043747_zpid/,10/20/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$250,000","1,250",19 Birchgrove Rd,"Newark, DE 19702",19702,2,3,"1,250","9,147","10/20/2017Sold$250,000-3.8%Lauren Janes, Erik Hoferer8/7/2017Listing removed$259,900--8/6/2017Pending sale$259,900--8/2/2017Listed for sale$259,900+17.5%5/13/2005Sold$221,100+17%6/24/2003Sold$189,000--Report issue with price history"
"204 W Park Pl, Newark, DE",https://www.zillow.com/homedetails/204-W-Park-Pl-Newark-DE-19711/94683644_zpid/,10/19/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$337,000","1,875",204 W Park Pl,"Newark, DE 19711",19711,3,3,"1,875","7,405","10/19/2017Sold$337,000-3.1%Team Webster, Janice Laine Scotton9/20/2017Pending sale$347,900--8/29/2017Price change$347,900-0.6%8/7/2017Back on market$349,900--7/12/2017Pending sale$349,900--6/24/2017Back on market$349,900+12.9%12/15/2008Sold$310,000+31.9%Janice Laine Scotton5/31/2007Sold$235,000--Report issue with price history"
"43 W Village Rd, Newark, DE",https://www.zillow.com/homedetails/43-W-Village-Rd-Newark-DE-19713/72933267_zpid/,10/18/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$178,000","1,800",43 W Village Rd,"Newark, DE 19713",19713,2,2,"1,800",,"DateEventPrice$/sqftSource10/18/2017Sold$178,000-7.3%$99Public Record9/19/2017Listing removed$192,000--$107Keller Williams Real Estate-Newark8/1/2017Listed for sale$192,000--$107Keller Williams Real Estate-NewarkReport issue with price history"
"17 Paynter St, Bear, DE",https://www.zillow.com/homedetails/17-Paynter-St-Bear-DE-19701/72918254_zpid/,10/18/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$199,900","1,775",17 Paynter St,"Bear, DE 19701",19701,2.5,3,"1,775","2,178","10/12/2017Sold$199,900--John Salerno, Andrea Harrington9/20/2017Listing removed$199,900--7/26/2017Listed for sale$199,900+650.1%12/8/2014Sold$26,650-85.8%5/3/2010Sold$188,000-1.6%3/25/2010Listing removed$191,000--2/17/2010Listed for sale$191,000--Report issue with price history"
"76 Chambord Dr, Newark, DE",https://www.zillow.com/homedetails/76-Chambord-Dr-Newark-DE-19702/72885623_zpid/,10/17/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$183,000","1,650",76 Chambord Dr,"Newark, DE 19702",19702,2,2,"1,650","1,742","10/17/2017Sold$183,000+1.7%8/17/2017Listing removed$179,900--8/11/2017Listed for sale$179,900+33.3%3/31/2014Sold$135,000--Jason and Nancy Morris10/25/2013Listing removed$135,000--9/5/2013Price change$135,000-10%5/22/2013Listed for sale$150,000--Report issue with price history"
"145 Amberfield Ln, Newark, DE",https://www.zillow.com/homedetails/145-Amberfield-Ln-Newark-DE-19702/72921563_zpid/,10/16/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$165,000","1,400",145 Amberfield Ln,"Newark, DE 19702",19702,2,3,"1,400","3,920","10/16/2017Sold$165,000+1.2%Angela Allen9/9/2017Listing removed$163,000--9/9/2017Back on market$163,000--9/9/2017Pending sale$163,000--9/7/2017Price change$163,000-1.2%6/30/2017Price change$165,000-2.4%5/9/2017Back on market$169,000+41.4%5/30/2003Sold$119,500--Report issue with price history"
"366 Pierce Run, Newark, DE",https://www.zillow.com/homedetails/366-Pierce-Run-Newark-DE-19702/81732436_zpid/,10/13/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$337,900","1,925",366 Pierce Run,"Newark, DE 19702",19702,2.5,3,"1,925","6,098","10/13/2017Sold$337,900-3.4%Paul Greenholt8/22/2017Pending sale$349,900--7/14/2017Price change$349,900-1.4%6/10/2017Listed for sale$354,900-0.7%11/13/2007Sold$357,255-80.5%8/8/2007Sold$1,834,187--Report issue with price history"
"25 Wisteria Dr, Newark, DE",https://www.zillow.com/homedetails/25-Wisteria-Dr-Newark-DE-19702/72886119_zpid/,10/12/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$197,000","1,550",25 Wisteria Dr,"Newark, DE 19702",19702,2.5,3,"1,550","2,178","10/6/2017Sold$197,000-1.5%Debbie Phipps, Jason and Nancy Morris9/11/2017Listing removed$199,999--8/28/2017Pending sale$199,999--7/27/2017Listed for sale$199,999+81.9%9/26/2006Sold$109,950--Report issue with price history"
"176 Versailles Ct, Newark, DE",https://www.zillow.com/homedetails/176-Versailles-Ct-Newark-DE-19702/72885522_zpid/,10/05/2017,https://photos.zillowstatic.com/p_e/IS88lsgbjzqvtv.jpg,"$192,000","1,650",176 Versailles Ct,"Newark, DE 19702",19702,2.5,3,"1,650","2,178","10/5/2017Sold$192,000-1.5%Kimberlyn Allen9/3/2017Listing removed$195,000--8/7/2017Listed for sale$195,000+7.7%7/31/2014Sold$181,000-1.1%Bob Comegys6/25/2014Listing removed$183,000--5/30/2014Listed for sale$183,000+154.2%11/21/2011Sold$72,000-50%10/18/2011Sold$144,000+1.4%Bob Comegys8/3/2011Listing removed$142,000--7/13/2011Price change$142,000-5.3%6/23/2011Price change$150,000-5.7%5/20/2011Price change$159,000-3.6%5/1/2011Price change$165,000-2.9%11/11/2010Price change$170,000--Report issue with price history"
"11 Castlegate Ct, Newark, DE",https://www.zillow.com/homedetails/11-Castlegate-Ct-Newark-DE-19702/72882344_zpid/,10/04/2017,https://photos.zillowstatic.com/p_e/ISirg2o9ydmkei0000000000.jpg,"$280,000","1,875",11 Castlegate Ct,"Newark, DE 19702",19702,2.5,4,"1,875","10,454","9/27/2017Sold$280,000-6%Stephan Asres8/25/2017Listing removed$298,000--8/3/2017Price change$298,000-3.8%5/30/2017Price change$309,900-3.1%5/9/2017Listed for sale$319,900--Report issue with price history"
"144 Versailles Ct, Newark, DE",https://www.zillow.com/homedetails/144-Versailles-Ct-Newark-DE-19702/72885433_zpid/,10/03/2017,"https://maps.googleapis.com/maps/api/streetview?location=39.604581,-75.781794&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=Qha89y8OgDing6kHLThBdFPKoGk=","$140,500","1,650",144 Versailles Ct,"Newark, DE 19702",19702,2.5,3,"1,650","2,178","DateEventPrice$/sqftSource3/6/2019Listing removed$1,400/mo--$1Patterson-Schwartz Property Management2/14/2019Listed for rent$1,400/mo--$1Patterson-Schwartz Property Management10/3/2017Sold$140,500-6.3%$85Public Record7/25/2017Listing removed$150,000--$91Partners Realty, LLC7/10/2017Listed for sale$150,000+56.8%$91Partners Realty, LLC3/10/2017Sold$95,671-31.7%$58Public Record10/31/2016Listing removed$140,000--$85Pantano Real Estate Inc10/27/2016Listed for sale$140,000--$85Pantano Real Estate IncReport issue with price history"
"10 Denny Cir, Newark, DE",https://www.zillow.com/homedetails/10-Denny-Cir-Newark-DE-19702/72916531_zpid/,09/27/2017,"https://maps.googleapis.com/maps/api/streetview?location=39.641640,-75.668410&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=wsDbo4ZL9zmU8h3pgM3cod4HsvY=","$196,500","1,825",10 Denny Cir,"Newark, DE 19702",19702,1.5,3,"1,825","2,178","DateEventPrice$/sqftSource9/27/2017Sold$196,500-1.7%$108Public Record8/3/2017Listing removed$199,900--$110Alliance Realty7/22/2017Price change$199,900-2.4%$110Alliance Realty6/21/2017Listed for sale$204,900+63.9%$112Alliance Realty6/16/2017Sold$125,000-23.1%$68Public Record4/14/2017Listing removed$162,500--$89Precision Real Estate Group LLC11/9/2016Listed for sale$162,500--$89Precision Real Estate Group LLCReport issue with price history"
"23 Sir Thomas Ln, Newark, DE",https://www.zillow.com/homedetails/23-Sir-Thomas-Ln-Newark-DE-19702/72916666_zpid/,09/19/2017,https://photos.zillowstatic.com/p_e/IS2rh2nk7ef1dj0000000000.jpg,"$220,000","1,700",23 Sir Thomas Ln,"Newark, DE 19702",19702,2.5,3,"1,700","4,791","9/18/2017Sold$220,000+0.2%Yadira Galindo7/31/2017Listing removed$219,500--7/26/2017Listed for sale$219,500+68.8%3/7/2017Sold$130,000-10.3%Juan Fuentes Jr., Carol Quattrociocchi1/23/2017Listing removed$145,000--1/22/2017Pending sale$145,000--8/24/2016Listed for sale$145,000--Report issue with price history"
"10 E Christina Pl, Newark, DE",https://www.zillow.com/homedetails/10-E-Christina-Pl-Newark-DE-19702/73043259_zpid/,09/14/2017,"https://maps.googleapis.com/maps/api/streetview?location=39.646660,-75.680492&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=At5Os7DDxfOfEuAA3UTdfX4kVkY=","$186,000","1,840",10 E Christina Pl,"Newark, DE 19702",19702,2,2,"1,840","1,742","9/13/2017Sold$186,000-2.1%Julianna Conomon8/17/2017Listing removed$189,900--8/14/2017Pending sale$189,900--7/29/2017Price change$189,900-1.4%5/18/2017Price change$192,500-2.5%4/19/2017Price change$197,500-1.3%3/17/2017Listed for sale$200,000--Report issue with price history"
"316 Goldsmith Ln, Newark, DE",https://www.zillow.com/homedetails/316-Goldsmith-Ln-Newark-DE-19702/73042465_zpid/,09/05/2017,https://photos.zillowstatic.com/p_e/ISy3twaabrv4lj1000000000.jpg,"$184,000","1,375",316 Goldsmith Ln,"Newark, DE 19702",19702,3,3,"1,375","2,178","9/5/2017Sold$184,000-0.5%Thomas Desper7/26/2017Listing removed$184,900--7/26/2017Pending sale$184,900--7/17/2017Listed for sale$184,900--7/17/2012Listing removed$1,295--5/1/2012Listed for rent$1,295--6/17/2010Listing removed$214,900--4/8/2010Price change$214,900-1.4%7/12/2007Sold$217,900+47.2%7/15/2004Sold$148,000--Report issue with price history"
"121 Darling St, Newark, DE",https://www.zillow.com/homedetails/121-Darling-St-Newark-DE-19702/73043766_zpid/,09/05/2017,https://photos.zillowstatic.com/p_e/IS6qntct8dpklv0000000000.jpg,"$215,000","1,975",121 Darling St,"Newark, DE 19702",19702,3,3,"1,975","1,742","9/5/2017Sold$215,000+2.4%Chris Black, Andy Mulrine6/21/2017Listing removed$209,900--6/15/2017Listed for sale$209,900+49.9%12/3/2013Sold$140,000+3.7%10/21/2013Listing removed$135,000--10/3/2013Listed for sale$135,000-50.8%9/6/2012Sold$274,581+69.5%9/17/2001Sold$162,000-45.5%1/5/2001Sold$297,000--Report issue with price history"
"351 Norman Dr, Newark, DE",https://www.zillow.com/homedetails/351-Norman-Dr-Newark-DE-19702/72881074_zpid/,09/05/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$205,000","1,800",351 Norman Dr,"Newark, DE 19702",19702,3,3,"1,800","2,178","DateEventPrice$/sqftSource9/5/2017Sold$205,000-2.3%$114Public Record8/22/2017Listing removed$209,900--$117Central Delaware7/20/2017Pending sale$209,900--$117Central Delaware7/8/2017Price change$209,900-1.2%$117Central Delaware6/1/2017Price change$212,400-3.4%$118Central Delaware4/21/2017Listed for sale$219,900--$122Keller Williams Realty Central-Delaware12/13/2013Listing removed$1,325/mo--$1Patterson-Schwartz Real Estate9/9/2013Price change$1,325/mo-1.9%$1Patterson-Schwartz Real Estate7/18/2013Listed for rent$1,350/mo--$1Patterson-Schwartz Real Estate10/17/2012Listing removed$1,350/mo--$1Patterson-Schwartz Real Estate9/25/2012Listed for rent$1,350/mo--$1Patterson-Schwartz Real Estate8/7/2006Sold$230,000--$128Public RecordReport issue with price history"
"166 Versailles Ct, Newark, DE",https://www.zillow.com/homedetails/166-Versailles-Ct-Newark-DE-19702/72885377_zpid/,09/01/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$178,000","1,800",166 Versailles Ct,"Newark, DE 19702",19702,3,3,"1,800","2,178","9/1/2017Sold$178,000+1.8%Team Freebery7/22/2017Listing removed$174,900--7/21/2017Pending sale$174,900--7/12/2017Price change$174,900-1.7%6/6/2017Listed for sale$177,900+3.4%5/21/2004Sold$172,000--Report issue with price history"
"87 Versailles Ct, Newark, DE",https://www.zillow.com/homedetails/87-Versailles-Ct-Newark-DE-19702/72885369_zpid/,09/01/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$195,000","1,280",87 Versailles Ct,"Newark, DE 19702",19702,2,3,"1,280","5,663","9/1/2017Sold$195,000+16.8%Ryan Mullins, Justin L Campbell7/27/2012Sold$167,000-6.2%Justin L Campbell7/12/2012Listing removed$178,000+40.3%9/27/2001Sold$126,900--Report issue with price history"
"901 8th St, Newark, DE",https://www.zillow.com/homedetails/901-8th-St-Newark-DE-19711/73031695_zpid/,08/29/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$217,000","1,675",901 8th St,"Newark, DE 19711",19711,3,3,"1,675","1,675","DateEventPrice$/sqftSource8/29/2017Sold$217,000+0%$130Public Record8/18/2017Listing removed$216,900--$129Wilmington  DE7/18/2017Back on market$216,900--$129Wilmington  DE7/18/2017Pending sale$216,900--$129Wilmington  DE6/17/2017Listed for sale$216,900--$129Keller Williams Realty-Wilmington8/5/2015Listing removed$1,400/mo--$1Postlets6/1/2015Listed for rent$1,400/mo--$1Postlets1/28/2008Sold$235,000-2%$140Public Record11/13/2007Listed for sale$239,900--$143Number1ExpertReport issue with price history"
"238 N Barrington Ct, Newark, DE",https://www.zillow.com/homedetails/238-N-Barrington-Ct-Newark-DE-19702/72883405_zpid/,08/29/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$239,900","1,700",238 N Barrington Ct,"Newark, DE 19702",19702,2.5,3,"1,700","5,227","8/25/2017Sold$239,900--Octavia Samuels, Sierra Webster7/12/2017Listing removed$239,900--6/30/2017Listed for sale$239,900-1.7%2/19/2008Sold$244,000+7.1%7/19/2005Sold$227,900--Report issue with price history"
"11 Charles Point, Newark, DE",https://www.zillow.com/homedetails/11-Charles-Point-Newark-DE-19702/72880492_zpid/,08/17/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$299,000","1,950",11 Charles Point,"Newark, DE 19702",19702,3,3,"1,950",,"DateEventPrice$/sqftSource8/17/2017Sold$299,000--$153Public Record3/16/2013Listing removed$1,850/mo--$1--2/28/2013Listed for rent$1,850/mo+8.8%$1Agent12/26/2012Listing removed$1,700/mo--$1--12/26/2012Listed for rent$1,700/mo--$1Agent3/24/2012Listing removed$1,700/mo--$1--3/19/2012Listed for rent$1,700/mo--$1Agent10/5/2006Sold$335,000+59.6%$172Public Record8/1/2001Sold$209,900--$108Public RecordReport issue with price history"
