Address,Title_link,SaleDate,Thumbnail,SalePrice,Sqft,Street,CityStateZip,Zip,Baths,Beds,Sqft2,LotSize,PriceHistory
"414 Post Oak Ln, Newark, DE",https://www.zillow.com/homedetails/414-Post-Oak-Ln-Newark-DE-19702/73040715_zpid/,08/30/2017,"https://maps.googleapis.com/maps/api/streetview?location=39.658688,-75.689316&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=EHrl7hc7QIXkVu6cFzo3my9IUGw=","$355,000","2,875",414 Post Oak Ln,"Newark, DE 19702",19702,2.5,4,"2,875","8,712","8/30/2017Sold$355,000+1.4%Mia Burch, Wayne West8/18/2017Listing removed$350,000--7/10/2017Pending sale$350,000--7/6/2017Back on market$350,000-9.1%8/6/2007Sold$385,000+55%12/28/2001Sold$248,388--Report issue with price history"
"33 Winding Rd, Newark, DE",https://www.zillow.com/homedetails/33-Winding-Rd-Newark-DE-19702/73041113_zpid/,08/25/2017,https://photos.zillowstatic.com/p_e/ISus5sdldq1od61000000000.jpg,"$420,000","3,850",33 Winding Rd,"Newark, DE 19702",19702,3.5,4,"3,850","7,840","8/25/2017Sold$420,000+0.4%Raju Danthuluri8/18/2017Listing removed$418,500--8/15/2017Pending sale$418,500--8/12/2017Listed for sale$418,500--7/6/2017Listing removed$418,500--7/6/2017Pending sale$418,500--6/27/2017Listed for sale$418,500--Report issue with price history"
"88 Munro Rd, Newark, DE",https://www.zillow.com/homedetails/88-Munro-Rd-Newark-DE-19711/178756358_zpid/,08/21/2017,"https://maps.googleapis.com/maps/api/staticmap?center=39.672258,-75.773961&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=St-TdduFcc_tA8oca7_2pcJw0gc=","$410,000","2,325",88 Munro Rd,"Newark, DE 19711",19711,2.5,4,"2,325","7,405","DateEventPrice$/sqftSource8/21/2017Sold$410,000+10.4%$176Public Record6/19/2015Sold$371,514+8%$160Public Record2/10/2015Sold$344,000--$148Public RecordReport issue with price history"
"314 Caraway Dr, Bear, DE",https://www.zillow.com/homedetails/314-Caraway-Dr-Bear-DE-19701/72916895_zpid/,08/20/2017,https://photos.zillowstatic.com/p_e/ISalqz8511z76m0000000000.jpg,"$375,000","3,800",314 Caraway Dr,"Bear, DE 19701",19701,4.5,5,"3,800",,"8/20/2017Sold$375,000+2.5%Ross Weiner7/27/2017Pending sale$365,750--6/27/2017Price change$365,750-5%5/25/2017Back on market$385,000--5/1/2017Pending sale$385,000--1/20/2017Listed for sale$385,000-23.1%11/29/2016Sold$500,940-8.7%10/20/2005Sold$548,490-45.3%10/1/2003Sold$1,002,450--Report issue with price history"
"708 Princeton Ln, Newark, DE",https://www.zillow.com/homedetails/708-Princeton-Ln-Newark-DE-19713/81731698_zpid/,08/17/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$400,000","3,050",708 Princeton Ln,"Newark, DE 19713",19713,2.5,5,"3,050","7,840","8/15/2017Sold$400,000-2.4%Shelly Torbert7/17/2017Listing removed$409,900--6/26/2017Price change$409,900-0.7%6/13/2017Price change$412,900-2.8%5/4/2017Price change$425,000+1.2%3/10/2017Pending sale$419,900--2/15/2017Price change$419,900-2.3%10/25/2016Price change$429,900-1.6%10/6/2016Price change$437,000-0.7%9/2/2016Listed for sale$439,900+4.5%10/1/2008Sold$420,900-75.9%1/10/2006Sold$1,746,000--Report issue with price history"
"709 Willington Square Way, Newark, DE",https://www.zillow.com/homedetails/709-Willington-Square-Way-Newark-DE-19711/72935683_zpid/,08/10/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$420,000","3,116",709 Willington Square Way,"Newark, DE 19711",19711,3,4,"3,116",,"8/10/2017Sold$420,000-3.4%Maggie Arnold1/3/2017Listing removed$435,000--12/6/2016Price change$435,000-3.3%10/17/2016Price change$449,900-5.3%8/8/2016Price change$475,000-3.8%7/27/2016Price change$494,000+3.2%7/21/2016Price change$478,500+4.4%7/12/2016Price change$458,500-6.4%6/3/2016Price change$489,900+0.2%6/3/2016Listed for sale$489,000+19.7%2/10/2009Sold$408,500--12/15/2008Sold$408,500-9.2%10/23/2008Listed for sale$449,900--Report issue with price history"
"122 Rosemary Ct, Bear, DE",https://www.zillow.com/homedetails/122-Rosemary-Ct-Bear-DE-19701/94683398_zpid/,08/08/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$300,000","2,950",122 Rosemary Ct,"Bear, DE 19701",19701,3.5,4,"2,950","6,098","8/8/2017Sold$300,000--Carol Quattrociocchi7/18/2017Price change$300,000+3.5%5/5/2017Pending sale$289,900--5/2/2017Listed for sale$289,900--10/25/2016Listing removed$289,900--8/27/2016Listed for sale$289,900--10/4/2014Listing removed$289,900--9/10/2014Price change$289,900-6.5%7/1/2014Price change$309,900-1.6%6/3/2014Price change$315,000-4.5%5/29/2014Price change$329,900-2.9%5/6/2014Price change$339,900-2.9%4/16/2014Listed for sale$349,900-1.7%9/4/2008Sold$355,900-85.7%7/3/2007Sold$2,484,000+147.8%10/1/2003Sold$1,002,450--Report issue with price history"
"109 Croom Mills Dr, Hockessin, DE",https://www.zillow.com/homedetails/109-Croom-Mills-Dr-Hockessin-DE-19707/73012813_zpid/,08/08/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$289,000","2,125",109 Croom Mills Dr,"Hockessin, DE 19707",19707,2.5,2,"2,125","3,920","8/8/2017Sold$289,000-0.3%Michael Sokira7/12/2017Listing removed$289,900--7/3/2017Price change$289,900-3.3%4/7/2017Listed for sale$299,900+294.6%2/14/2017Sold$76,000-68.2%2/5/2003Sold$239,119+99.3%11/28/2001Sold$120,000--Report issue with price history"
"21 Glen Avon Dr, New Castle, DE",https://www.zillow.com/homedetails/21-Glen-Avon-Dr-New-Castle-DE-19702/72880296_zpid/,08/03/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$353,500","2,575",21 Glen Avon Dr,"New Castle, DE 19702",19702,2.1,4,"2,575","9,583","7/20/2017Sold$353,500-3.2%Gail Renulfi, Joseph Hicks5/13/2017Listing removed$365,000--5/12/2017Pending sale$365,000--5/10/2017Listed for sale$365,000-9.4%8/14/2006Sold$402,774--Report issue with price history"
"10 S Perch Creek Dr, Newark, DE",https://www.zillow.com/homedetails/10-S-Perch-Creek-Dr-Newark-DE-19702/72886162_zpid/,08/03/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$225,000","2,350",10 S Perch Creek Dr,"Newark, DE 19702",19702,2.5,3,"2,350",,"DateEventPrice$/sqftSource8/3/2017Sold$225,000--$96Public RecordReport issue with price history"
"17 Bordeaux Blvd, Newark, DE",https://www.zillow.com/homedetails/17-Bordeaux-Blvd-Newark-DE-19702/81731559_zpid/,08/02/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$285,000","3,425",17 Bordeaux Blvd,"Newark, DE 19702",19702,2.5,4,"3,425","9,147","DateEventPrice$/sqftSource8/30/2017Listing removed$2,450/mo--$1Zillow Rental Manager8/24/2017Price change$2,450/mo+2.1%$1Zillow Rental Manager8/11/2017Price change$2,399/mo-4%$1Zillow Rental Manager8/10/2017Listed for rent$2,499/mo--$1Zillow Rental Manager8/2/2017Sold$285,000+4.9%$83Public Record7/18/2017Sold$271,623+4.5%$79Public Record5/13/2017Listing removed$260,000--$76RE/MAX Associates-Wilmington4/25/2017Listed for sale$260,000-25.5%$76RE/MAX Associates-Wilmington9/1/2006Sold$349,000--$102Public RecordReport issue with price history"
"2305 Pleasant Valley Rd, Newark, DE",https://www.zillow.com/homedetails/2305-Pleasant-Valley-Rd-Newark-DE-19702/72885721_zpid/,07/31/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$369,900","3,075",2305 Pleasant Valley Rd,"Newark, DE 19702",19702,2.5,3,"3,075",,"7/31/2017Sold$369,900--Vid Lopez and Kathy Engel6/5/2017Listing removed$369,900--3/23/2017Pending sale$369,900--3/3/2017Listed for sale$369,900--Report issue with price history"
"102 Michaels Ln, Newark, DE",https://www.zillow.com/homedetails/102-Michaels-Ln-Newark-DE-19713/178681843_zpid/,07/31/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$352,764","2,175",102 Michaels Ln,"Newark, DE 19713",19713,3,4,"2,175",,"DateEventPrice$/sqftSource7/31/2017Sold$352,764+315%$162Public Record2/8/2017Sold$85,000--$39Public RecordReport issue with price history"
"6 Haywood Ct, Newark, DE",https://www.zillow.com/homedetails/6-Haywood-Ct-Newark-DE-19711/72935367_zpid/,07/28/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$412,000","4,279",6 Haywood Ct,"Newark, DE 19711",19711,4,4,"4,279",,"7/28/2017Sold$412,000-3%Riggin Group Real Estate4/10/2017Listing removed$424,900--2/10/2017Listed for sale$424,900--3/2/2016Listing removed$2,350--1/31/2016Listed for rent$2,350--8/17/2015Listing removed$434,900--4/10/2015Listed for sale$434,900--Report issue with price history"
"101 Syracuse Dr, Newark, DE",https://www.zillow.com/homedetails/101-Syracuse-Dr-Newark-DE-19713/72899947_zpid/,07/20/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$480,000","3,900",101 Syracuse Dr,"Newark, DE 19713",19713,3,5,"3,900","10,018","7/20/2017Sold$480,000-2%Ming Chen5/31/2017Listing removed$489,985--5/21/2017Listed for sale$489,985+12.6%5/15/2006Sold$435,000--Report issue with price history"
"12 Donald Preston Dr, Newark, DE",https://www.zillow.com/homedetails/12-Donald-Preston-Dr-Newark-DE-19702/72878520_zpid/,07/18/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$377,000","2,750",12 Donald Preston Dr,"Newark, DE 19702",19702,2.5,4,"2,750",,"7/18/2017Sold$377,000-7.4%Terri Sensing6/2/2017Listing removed$407,000--5/17/2017Listed for sale$407,000+1.8%7/26/2006Sold$399,708--Report issue with price history"
"1 Donegal Ct, Newark, DE",https://www.zillow.com/homedetails/1-Donegal-Ct-Newark-DE-19702/72880395_zpid/,07/18/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$300,000","2,500",1 Donegal Ct,"Newark, DE 19702",19702,2.5,4,"2,500","8,276","7/18/2017Sold$300,000-6%1/20/2016Sold$319,000-3.3%12/15/2015Listing removed$329,900--10/28/2015Price change$329,900-2.9%10/1/2015Price change$339,900-2.9%7/23/2015Price change$349,900-1.4%6/20/2015Listed for sale$354,900+5.9%11/2/2012Sold$335,000-4.3%Tim Owen9/18/2012Listing removed$349,900--9/5/2012Price change$349,900-2.8%6/29/2012Listed for sale$359,900+43.7%5/31/2002Sold$250,451--Report issue with price history"
"321 E Furrow Ln, Newark, DE",https://www.zillow.com/homedetails/321-E-Furrow-Ln-Newark-DE-19702/113186619_zpid/,07/17/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$425,000","3,025",321 E Furrow Ln,"Newark, DE 19702",19702,2.5,4,"3,025",,"7/17/2017Sold$425,000-0.9%Donna Marshall, Linda Cole6/18/2017Pending sale$429,000--6/13/2017Listed for sale$429,000-0.3%12/15/2010Sold$430,187--Report issue with price history"
"115 Haut Brion Ave, Newark, DE",https://www.zillow.com/homedetails/115-Haut-Brion-Ave-Newark-DE-19702/72890586_zpid/,07/14/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$430,000","4,175",115 Haut Brion Ave,"Newark, DE 19702",19702,3.5,4,"4,175","7,840","7/14/2017Sold$430,000-1.1%Katina Geralis, Jonathan Park6/8/2017Listing removed$435,000--6/8/2017Pending sale$435,000--6/3/2017Listed for sale$435,000+12.1%10/8/2003Sold$388,160--Report issue with price history"
"8 Verbena Dr, Newark, DE",https://www.zillow.com/homedetails/8-Verbena-Dr-Newark-DE-19711/73009385_zpid/,07/14/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$460,000","4,100",8 Verbena Dr,"Newark, DE 19711",19711,3.5,5,"4,100",,"7/14/2017Sold$460,000-3.2%Rick Anibal, Chelle Concha6/20/2017Listing removed$475,000--6/12/2017Pending sale$475,000--5/31/2017Price change$475,000-4.8%12/30/2016Price change$499,000-0.2%11/21/2016Price change$499,999-4.8%10/27/2016Price change$524,999-1.9%9/28/2016Price change$534,975-4.3%9/19/2016Price change$559,000-4%9/6/2016Listed for sale$582,000+29.4%10/1/2003Sold$449,900--Report issue with price history"
"424 Jacobsen Dr, Newark, DE",https://www.zillow.com/homedetails/424-Jacobsen-Dr-Newark-DE-19702/102679006_zpid/,07/12/2017,https://photos.zillowstatic.com/p_e/ISyvyfjfpytvil0000000000.jpg,"$255,000","2,900",424 Jacobsen Dr,"Newark, DE 19702",19702,3,3,"2,900","1,306","10/31/2018Listing removed$1,800--10/3/2018Listed for rent$1,800--7/12/2017Sold$255,000-3.8%Heather Palmer, Tamika Moulden5/22/2017Listing removed$265,000--4/1/2017Listed for sale$265,000+1.9%8/22/2016Listing removed$260,000--8/16/2016Price change$260,000-1.9%8/7/2016Price change$265,000+1.9%7/10/2016Price change$260,000-1.8%7/5/2016Price change$264,900-1.5%5/19/2016Price change$269,000-1.8%2/24/2016Listed for sale$274,000+4.9%9/30/2009Sold$261,162--Report issue with price history"
"711 Jacobsen Cir, Newark, DE",https://www.zillow.com/homedetails/711-Jacobsen-Cir-Newark-DE-19702/118667904_zpid/,07/10/2017,"https://maps.googleapis.com/maps/api/staticmap?center=39.663822,-75.670247&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=5ayX56fDHikZ8AcTmPDbixv_CFs=","$284,000","2,400",711 Jacobsen Cir,"Newark, DE 19702",19702,3.5,3,"2,400",,"6/29/2017Sold$284,000-1.9%Chris Black4/25/2017Listing removed$289,500--4/25/2017Pending sale$289,500--4/19/2017Listed for sale$289,500+104.3%3/29/2012Sold$141,722--Report issue with price history"
"612 Channel Ct, Newark, DE",https://www.zillow.com/homedetails/612-Channel-Ct-Newark-DE-19702/72895661_zpid/,07/10/2017,"https://maps.googleapis.com/maps/api/staticmap?center=39.552389,-75.773459&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=P4ezf4JHkDYhmy7sdKqie48lJjc=","$471,000","3,800",612 Channel Ct,"Newark, DE 19702",19702,3,4,"3,800",,"6/30/2017Sold$471,000-3.9%Kristin Lewis, Dave Watlington5/31/2017Listing removed$489,900--5/15/2017Listed for sale$489,900+23.8%10/19/2004Sold$395,835-43.9%2/14/2001Sold$706,132--Report issue with price history"
"283 E Flagstone Dr, Newark, DE",https://www.zillow.com/homedetails/283-E-Flagstone-Dr-Newark-DE-19702/72879640_zpid/,07/06/2017,"https://maps.googleapis.com/maps/api/streetview?location=39.638288,-75.710114&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=CG7uBiSPYo9UkRaUeZ-JyX8mSGo=","$301,250","2,100",283 E Flagstone Dr,"Newark, DE 19702",19702,2,3,"2,100","7,840","7/6/2017Sold$301,250+0.8%Ryan Mullins, Patti Carlson5/30/2017Listing removed$299,000--5/24/2017Listed for sale$299,000--Report issue with price history"
"101 Sieber Ct, Newark, DE",https://www.zillow.com/homedetails/101-Sieber-Ct-Newark-DE-19711/73030658_zpid/,06/30/2017,https://photos.zillowstatic.com/p_e/ISyfi4b7y12s0d1000000000.jpg,"$380,000","3,669",101 Sieber Ct,"Newark, DE 19711",19711,2.5,4,"3,669",,"6/29/2017Sold$380,000-3.8%Riggin Group Real Estate6/1/2017Listing removed$394,900--4/6/2017Listed for sale$394,900--Report issue with price history"
"104 Jasmine Run, Newark, DE",https://www.zillow.com/homedetails/104-Jasmine-Run-Newark-DE-19702/72878692_zpid/,06/29/2017,"https://maps.googleapis.com/maps/api/staticmap?center=39.632927,-75.764853&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=RDEGI-ZhGPBKPniTWqpITO_yUr0=","$429,900","3,475",104 Jasmine Run,"Newark, DE 19702",19702,3,5,"3,475",,"6/29/2017Sold$429,900--Karen Burke, Jan Patrick5/2/2017Listing removed$429,900--5/2/2017Pending sale$429,900--4/28/2017Listed for sale$429,900+25.8%2/13/2002Sold$341,685--Report issue with price history"
"443 Jacobsen Dr, Newark, DE",https://www.zillow.com/homedetails/443-Jacobsen-Dr-Newark-DE-19702/102679040_zpid/,06/29/2017,"https://maps.googleapis.com/maps/api/staticmap?center=39.665120,-75.671469&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=IYYDf2e00m_09SiLjY_W3k5QETY=","$273,000","2,900",443 Jacobsen Dr,"Newark, DE 19702",19702,2.1,3,"2,900",,"6/16/2017Sold$273,000-1.8%David Sordelet, Chris Black4/25/2017Listing removed$278,000--4/25/2017Pending sale$278,000--4/17/2017Listed for sale$278,000+96.8%4/26/2010Sold$141,255--Report issue with price history"
"7 Stirling Dr, Newark, DE",https://www.zillow.com/homedetails/7-Stirling-Dr-Newark-DE-19702/72880224_zpid/,06/28/2017,"https://maps.googleapis.com/maps/api/streetview?location=39.620289,-75.781403&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=H8_m91FMde9i8WFWYhnnFYCy7bE=","$365,000","2,925",7 Stirling Dr,"Newark, DE 19702",19702,2.5,4,"2,925","10,018","DateEventPrice$/sqftSource6/28/2017Sold$365,000-1.3%$125Public Record6/27/2017Listing removed$369,900--$126CENTURY 21 Gold Key Realty5/17/2017Pending sale$369,900--$126CENTURY 21 Gold Key Realty5/1/2017Price change$369,900-1.3%$126CENTURY 21 Gold Key Realty4/21/2017Price change$374,900-1.3%$128CENTURY 21 Gold Key Realty3/31/2017Back on market$379,900-70.8%$130CENTURY 21 Gold Key Realty5/15/2001Sold$1,300,000--$444Public RecordReport issue with price history"
"111 E General Grey Ct, Newark, DE",https://www.zillow.com/homedetails/111-E-General-Grey-Ct-Newark-DE-19702/178724200_zpid/,06/26/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$373,645","3,650",111 E General Grey Ct,"Newark, DE 19702",19702,3.5,3,"3,650","4,356","DateEventPrice$/sqftSource6/26/2017Sold$373,645--$102Public RecordReport issue with price history"
"199 Haut Brion Ave, Newark, DE",https://www.zillow.com/homedetails/199-Haut-Brion-Ave-Newark-DE-19702/81731562_zpid/,06/19/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$330,000","2,525",199 Haut Brion Ave,"Newark, DE 19702",19702,3,4,"2,525","8,276","10/2/2018Listing removed$329,000--7/29/2018Price change$329,000-2.9%3/22/2018Listed for sale$339,000+1.2%1/2/2018Listing removed$335,000--11/18/2017Price change$335,000-2.9%9/26/2017Listed for sale$345,000+4.5%6/16/2017Sold$330,000-2.7%Kristin Lewis4/25/2017Listing removed$339,000--12/3/2016Price change$339,000-2.9%8/3/2016Listed for sale$349,000-5.7%7/28/2014Listing removed$369,900-5.1%4/1/2014Listed for sale$389,888+10.4%5/25/2007Sold$353,081--Report issue with price history"
"228 Goldfinch Turn, Newark, DE",https://www.zillow.com/homedetails/228-Goldfinch-Turn-Newark-DE-19711/73022727_zpid/,06/16/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$455,000","2,800",228 Goldfinch Turn,"Newark, DE 19711",19711,3,4,"2,800",,"6/15/2017Sold$455,000-2.1%Jennifer Kulas, Applebaum Nolte4/19/2017Pending sale$464,900--3/27/2017Price change$464,900-1.1%3/4/2017Back on market$469,900--Report issue with price history"
"66 Lynam Lookout Dr, Newark, DE",https://www.zillow.com/homedetails/66-Lynam-Lookout-Dr-Newark-DE-19702/72878604_zpid/,06/14/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$305,000","3,425",66 Lynam Lookout Dr,"Newark, DE 19702",19702,3,5,"3,425","8,712","6/6/2017Sold$305,000+5.2%Dave O'Donnell4/7/2017Listing removed$289,900--3/23/2017Listed for sale$289,900-12.1%8/17/2015Listing removed$329,900--7/13/2015Pending sale$329,900--6/30/2015Price change$329,900-2.9%9/27/2014Price change$339,900-2.9%8/7/2014Listed for sale$349,900+34.4%11/27/2001Sold$260,303--Report issue with price history"
"708 Willington Square Way, Newark, DE",https://www.zillow.com/homedetails/708-Willington-Square-Way-Newark-DE-19711/72935633_zpid/,06/14/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$435,000","3,550",708 Willington Square Way,"Newark, DE 19711",19711,3,4,"3,550",,"6/13/2017Sold$435,000--Amanda BurkeReport issue with price history"
"18 Cromwell Ct, Newark, DE",https://www.zillow.com/homedetails/18-Cromwell-Ct-Newark-DE-19702/72921808_zpid/,06/13/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$150,000","2,100",18 Cromwell Ct,"Newark, DE 19702",19702,2.5,3,"2,100","6,534","6/13/2017Sold$150,000-3.2%4/17/2017Listing removed$155,000--4/10/2017Listed for sale$155,000--12/15/2016Listing removed$155,000--11/9/2016Listed for sale$155,000-16.2%7/31/2004Sold$184,900--Michael and Andrea HaritosReport issue with price history"
"338 Matthew Flocco Dr, Newark, DE",https://www.zillow.com/homedetails/338-Matthew-Flocco-Dr-Newark-DE-19713/72935342_zpid/,06/12/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$290,000","2,375",338 Matthew Flocco Dr,"Newark, DE 19713",19713,2.5,4,"2,375","9,583","6/12/2017Sold$290,000-3%4/1/2017Listing removed$299,000--12/3/2016Listed for sale$299,000+3.1%6/1/2016Sold$290,000-3%Terry Young4/12/2016Listing removed$299,000--4/4/2016Price change$299,000-1.9%3/28/2016Listed for sale$304,700+24.6%12/19/2003Sold$244,570+357.1%9/5/2003Sold$53,500-84.7%5/15/2001Sold$350,000--Report issue with price history"
"115 Wren Way, Newark, DE",https://www.zillow.com/homedetails/115-Wren-Way-Newark-DE-19711/73018180_zpid/,06/08/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$464,900","3,225",115 Wren Way,"Newark, DE 19711",19711,3,5,"3,225",,"6/1/2017Sold$464,900--Susan Helmstadter4/10/2017Listing removed$464,900--4/10/2017Pending sale$464,900--4/7/2017Listed for sale$464,900--Report issue with price history"
"416 Jacobsen Dr, Newark, DE",https://www.zillow.com/homedetails/416-Jacobsen-Dr-Newark-DE-19702/102679003_zpid/,06/07/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$263,000","2,850",416 Jacobsen Dr,"Newark, DE 19702",19702,3.5,3,"2,850",,"DateEventPrice$/sqftSource6/7/2017Sold$263,000-2.6%$92Public Record4/6/2017Listing removed$269,900--$95Patterson-Schwartz Real Estate3/30/2017Listed for sale$269,900--$95Patterson-Schwartz Real Estate2/15/2013Listing removed$269,900--$95Patterson-Schwartz Real Estate11/9/2012Listed for sale$269,900+2.7%$95Patterson-Schwartz Real Estate12/15/2009Sold$262,893--$92Public RecordReport issue with price history"
"24 Savoy Rd, Newark, DE",https://www.zillow.com/homedetails/24-Savoy-Rd-Newark-DE-19702/73041131_zpid/,06/02/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$336,000","3,225",24 Savoy Rd,"Newark, DE 19702",19702,2.5,4,"3,225","9,583","5/12/2017Sold$330,000-2.9%Karen Mordus, Karen Taylor3/21/2017Pending sale$339,900--3/14/2017Price change$339,900-2.9%2/27/2017Back on market$349,900--Report issue with price history"
"107 E General Grey Ct, Newark, DE",https://www.zillow.com/homedetails/107-E-General-Grey-Ct-Newark-DE-19702/178724198_zpid/,06/01/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$342,500","3,650",107 E General Grey Ct,"Newark, DE 19702",19702,2.5,3,"3,650","4,356","DateEventPrice$/sqftSource6/1/2017Sold$342,500--$94Public RecordReport issue with price history"
"89 Munro Rd, Newark, DE",https://www.zillow.com/homedetails/89-Munro-Rd-Newark-DE-19711/178756366_zpid/,06/01/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$414,510","2,475",89 Munro Rd,"Newark, DE 19711",19711,2.5,4,"2,475","6,969","DateEventPrice$/sqftSource6/1/2017Sold$414,510--$167Public RecordReport issue with price history"
"615 S Twin Lakes Blvd, Newark, DE",https://www.zillow.com/homedetails/615-S-Twin-Lakes-Blvd-Newark-DE-19711/119383701_zpid/,06/01/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$238,000","2,625",615 S Twin Lakes Blvd,"Newark, DE 19711",19711,3,3,"2,625","2,613","8/3/2017Listing removed$1,800--7/19/2017Price change$1,800-2.7%6/13/2017Listed for rent$1,850--5/31/2017Sold$238,000-6.7%Shelly Torbert4/28/2017Listing removed$255,000--3/30/2017Pending sale$255,000--2/28/2017Price change$255,000-1.9%1/3/2017Pending sale$260,000--11/7/2016Price change$260,000-3.7%10/24/2016Price change$269,900-1.1%10/13/2016Price change$273,000-1.8%9/23/2016Price change$277,900-3.5%8/8/2016Listed for sale$287,900+14.5%10/11/2012Sold$251,343+67.6%5/17/2012Sold$150,000--Report issue with price history"
"103 E General Grey Ct, Newark, DE",https://www.zillow.com/homedetails/103-E-General-Grey-Ct-Newark-DE-19702/178724196_zpid/,05/31/2017,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$347,225","3,650",103 E General Grey Ct,"Newark, DE 19702",19702,2.5,3,"3,650","5,227","5/31/2017Sold$347,225--Erik HofererReport issue with price history"
